PUMFID,VERDATE,EMP_10_A,EMP_10_B,EMP_10_C,EMP_10_D,EMP_10_E,EMP_10_F,EMP_10_G,EMP_10_H,EMP_10_I,CIN_05_A,CIN_05_B,CIN_05_C,CIN_05_D,CIN_05_E,CIN_05_F,CIN_05_G,CIN_05_H,CIN_05_I,CIN_05_J,CIN_05_K,CIN_10A,CIN_10B,CIN_10C,EXP_05A,EXP_05B,EXP_05C,EXP_05D,EXP_05E,EXP_05F,EXP_05G,EXP_05H,LTC_05_G,LTC_10,HL_05,HL_10,HL_15,HL_20,HL_25_A,HL_25_B,HL_25_C,HL_25_D,HL_25_E,HL_25_F,HL_25_G,HL_25_H,HL_25_I,HL_25_J,HL_25_K,HL_30,DIS_STAT,PRURURB,PCSIZMIZ,PPROV,PVISMIN,PDISTYP1,PDISTYP2,PDISTYP3,PDISTYP4,PDISTYP5,PDISTYP6,PAGEGR,PDEM_10,PED_05,PEMP_15B,PFACT2,PLTC_05A,PLTC_05B,PLTC_05C,PLTC_05D,PLTC_05E,PLTC_05F,PEDU_01,PHHARR,PIIDFLAG,PLFS_BEF,PLFS_CUR
14049,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,3,5,4,2,5,3,3,3,2,1,4,3,4,4,2,2,2,2,2,2,1,2,2,1,2,2,1,2,3,35,9,2,2,1,2,1,1,17,2,2,6,1.5231,2,2,1,2,1,1,2,1,2,3,3
14050,27/08/2020,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,6,6,4,4,4,3,4,4,2,1,2,2,3,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,59,1,2,2,2,2,1,2,10,2,2,1,0.296,2,2,2,2,1,2,2,1,2,1,1
14051,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,6,1,4,3,4,4,2,3,4,3,2,1,4,4,2,2,2,2,2,1,2,1,1,1,2,1,2,2,1,2,1,24,2,2,2,1,2,1,1,13,2,2,6,1.6273,2,2,1,2,1,1,2,2,2,3,3
14052,27/08/2020,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,6,6,4,4,4,3,4,4,4,3,2,2,3,3,4,4,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,35,2,2,2,2,2,2,1,16,2,2,1,0.5703,2,2,2,2,2,1,2,2,2,1,1
14053,27/08/2020,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,47,2,2,2,2,2,1,1,13,1,2,3,2.6302,2,2,2,2,1,1,2,2,2,1,1
14054,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,6,6,9,4,4,4,4,4,4,4,2,1,3,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,5,35,2,2,2,1,2,2,1,17,1,1,6,2.2754,2,2,1,2,2,1,2,2,2,3,3
14055,27/08/2020,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,6,6,3,3,4,2,4,2,3,3,2,1,3,4,4,4,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,59,2,2,2,2,2,1,2,2,2,2,3,1.5277,2,2,2,2,1,2,1,2,2,1,1
14056,27/08/2020,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,3,6,4,4,4,3,4,4,4,4,2,2,3,3,3,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,35,2,2,2,2,2,2,1,14,1,2,2,1.3921,2,2,2,2,2,1,2,2,2,1,1
14057,27/08/2020,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,1,4,5,5,5,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,24,2,2,2,2,2,1,2,9,2,2,1,0.7916,2,2,2,2,1,2,2,3,2,1,1
14058,27/08/2020,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,3,6,2,4,3,3,2,4,4,2,1,2,1,4,4,4,4,2,2,2,2,2,2,1,1,2,2,2,2,1,2,3,35,2,2,2,2,2,1,1,10,2,1,6,0.3567,2,2,2,2,1,1,2,3,2,1,3
14059,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,1,4,4,4,4,4,1,1,2,1,2,5,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,35,2,1,2,2,2,1,2,12,2,2,6,0.4558,1,2,2,2,1,2,1,1,2,2,2
14060,27/08/2020,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,7,9,9,2,2,1,1,1,1,1,1,2,1,4,3,5,3,1,2,2,2,2,2,2,1,2,2,2,2,1,2,3,35,2,2,2,1,1,2,1,10,2,2,6,0.3567,2,2,1,1,2,1,2,2,2,1,1
14061,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,4,4,4,4,4,3,4,3,2,1,4,3,3,3,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,48,2,2,2,1,1,2,1,17,2,2,6,1.6298,2,2,1,1,2,1,2,1,2,3,3
14062,27/08/2020,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,6,6,9,9,9,9,9,9,9,9,2,1,3,5,4,4,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,35,9,2,2,2,2,1,2,6,1,1,3,0.9549,2,2,2,2,1,2,1,2,2,1,1
14063,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,4,4,4,3,4,4,4,3,2,2,3,3,3,3,2,2,2,2,2,2,1,1,2,2,2,1,2,1,5,24,2,2,2,2,2,2,1,13,2,1,6,1.6273,2,2,2,2,2,1,2,1,2,3,3
14064,27/08/2020,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,6,6,4,4,4,3,3,4,3,2,2,2,3,4,4,4,1,2,2,1,2,2,1,1,2,1,2,1,2,2,2,35,2,2,2,2,2,1,2,8,2,2,1,0.3588,2,2,2,2,1,2,1,2,2,1,1
14065,27/08/2020,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,6,6,4,4,4,4,4,9,4,9,2,1,4,3,3,4,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,35,2,2,2,1,2,1,1,15,2,1,2,0.5119,2,2,1,2,1,1,2,2,2,1,1
14066,27/08/2020,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,6,7,5,2,3,1,4,4,4,4,2,1,2,3,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,6,24,2,2,1,1,2,1,2,13,2,1,6,1.6273,2,1,1,2,1,2,2,1,2,1,2
14067,27/08/2020,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,6,4,4,4,4,4,4,4,4,2,2,3,4,4,4,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,35,2,2,2,2,2,1,2,10,2,2,1,0.3567,2,2,2,2,1,2,2,2,2,1,1
14068,27/08/2020,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,6,2,5,5,5,5,5,5,5,5,2,2,3,5,3,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,35,9,2,2,2,1,1,2,2,1,1,6,2.5869,2,2,2,1,1,2,2,2,2,1,2
14069,27/08/2020,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,6,1,2,2,2,1,2,3,4,2,2,2,2,3,3,4,2,2,2,2,2,2,2,2,2,2,1,2,2,9,7,47,2,2,2,2,2,1,2,9,2,2,3,0.5471,2,2,2,2,1,2,2,2,2,1,1
14070,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,6,2,1,1,1,1,1,1,1,1,2,1,5,5,5,5,2,2,2,1,2,1,1,2,2,2,2,1,1,2,3,47,2,2,2,1,1,1,1,9,1,2,6,1.7078,2,2,1,1,1,1,2,3,1,3,3
14071,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,6,1,3,1,1,1,3,3,3,4,2,1,5,5,5,5,2,2,2,1,2,2,2,1,2,1,2,2,1,1,5,35,2,2,2,2,2,1,1,6,2,1,6,0.5434,2,2,2,2,1,1,2,3,2,1,1
14072,27/08/2020,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,6,6,4,4,4,3,4,4,4,4,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,5,35,2,2,2,2,2,1,2,7,2,2,1,0.3921,2,2,2,2,1,2,2,2,2,1,1
14073,27/08/2020,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,6,6,5,5,5,1,5,3,4,2,2,1,3,4,4,5,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,35,2,2,2,2,1,1,2,8,2,1,6,0.3588,2,2,2,1,1,2,2,3,2,1,1
14074,27/08/2020,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,6,2,4,3,3,5,4,2,1,1,2,1,5,4,4,4,1,2,2,2,2,2,1,1,2,2,2,1,1,2,3,35,2,2,2,1,2,1,1,10,2,1,6,0.3567,2,2,1,2,1,1,2,3,2,1,1
14075,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,6,6,4,4,4,3,4,3,4,4,2,1,3,1,3,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,3,35,9,1,2,2,2,2,1,12,2,2,6,0.4558,1,2,2,2,2,1,2,3,2,3,3
14076,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,3,6,1,4,3,4,2,2,3,2,1,2,1,2,3,4,4,1,1,2,2,2,2,2,1,1,2,2,2,1,2,3,59,2,2,2,1,2,2,2,3,1,1,6,1.6985,2,2,1,2,2,2,2,3,2,3,3
14077,27/08/2020,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,6,6,4,4,4,3,4,4,3,2,2,2,3,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,24,2,2,2,2,1,1,2,13,2,1,3,1.6273,2,2,2,1,1,2,2,2,2,1,1
14078,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,6,6,4,4,4,4,4,4,4,4,2,2,5,4,5,3,1,2,2,2,2,2,2,2,2,1,2,2,2,1,5,35,2,2,2,2,2,1,1,17,2,1,6,1.5231,2,2,2,2,1,1,2,1,2,3,3
14079,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,2,3,3,3,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,24,2,2,2,2,2,2,1,13,2,2,6,1.6273,2,2,2,2,2,1,2,2,2,3,3
14080,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,7,9,9,4,4,4,1,1,4,2,1,2,1,5,5,5,5,2,2,2,1,2,1,2,1,2,2,2,2,1,2,1,59,2,2,2,1,1,1,1,16,2,2,6,0.5001,2,2,1,1,1,1,2,1,2,3,3
14081,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,3,6,1,2,4,3,2,3,2,3,2,2,1,4,3,4,3,1,2,1,2,2,2,1,1,2,1,2,2,1,2,1,35,1,2,2,1,1,1,1,7,2,2,6,0.3921,2,2,1,1,1,1,1,2,2,3,2
14082,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,4,4,1,4,3,4,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,6,48,2,2,2,2,2,2,2,9,1,1,6,1.2348,2,2,2,2,2,2,2,1,2,3,3
14083,27/08/2020,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,6,1,1,1,2,2,2,4,3,2,2,2,3,5,3,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,35,2,2,2,2,2,1,2,6,2,1,3,0.5434,2,2,2,2,1,2,2,2,2,1,1
14084,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,6,4,4,4,1,4,4,4,2,2,2,4,3,3,3,1,2,2,2,2,2,1,1,2,2,2,2,2,2,3,35,2,2,2,2,2,2,1,10,2,1,1,0.3567,2,2,2,2,2,1,2,2,2,1,1
14085,27/08/2020,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,6,6,4,3,4,3,4,4,4,4,2,2,3,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,59,2,1,2,2,2,2,2,12,2,1,3,0.3991,1,2,2,2,2,2,2,2,2,1,1
14086,27/08/2020,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,6,4,3,4,3,3,4,4,3,2,2,2,2,4,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,6,48,2,2,2,2,2,1,2,6,2,2,3,0.8709,2,2,2,2,1,2,2,2,9,1,1
14087,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,6,6,4,4,3,2,3,3,3,3,2,1,5,5,4,4,2,2,2,2,2,2,2,2,2,1,2,2,1,2,6,24,2,2,2,1,1,2,1,11,1,1,6,2.8996,2,2,1,1,2,1,2,2,2,3,3
14088,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,6,6,1,2,2,1,1,3,1,2,1,1,4,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,1,24,2,2,2,2,2,2,2,13,2,1,6,1.6273,2,2,2,2,2,2,2,3,2,1,3
14089,27/08/2020,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,6,2,3,2,2,2,3,3,3,3,2,1,4,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,1,1,5,12,2,2,2,2,2,2,1,14,2,1,6,0.5073,2,2,2,2,2,1,2,2,2,1,2
14090,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,4,4,4,4,4,2,2,4,4,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,24,2,2,2,2,2,1,2,9,2,2,1,0.7916,2,2,2,2,1,2,2,2,2,1,1
14091,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,1,4,4,3,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,35,2,2,2,2,1,1,1,12,1,1,6,1.3442,2,2,2,1,1,1,2,2,2,3,3
14092,27/08/2020,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,3,3,3,3,2,2,1,5,5,4,4,1,2,2,1,2,2,1,1,2,2,2,2,1,9,9,13,2,2,2,2,2,1,2,6,2,2,1,0.4352,2,2,2,2,1,2,2,2,2,1,1
14093,27/08/2020,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,6,1,3,3,4,2,4,4,4,1,2,1,4,5,4,4,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,35,1,2,2,2,2,1,2,6,1,2,1,0.9549,2,2,2,2,1,2,2,2,2,1,1
14094,27/08/2020,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,6,1,1,1,9,1,1,1,2,1,2,1,5,4,5,5,1,2,2,2,2,1,1,1,2,1,2,1,1,2,4,35,2,2,1,1,2,2,1,17,1,1,6,2.2754,2,1,1,2,2,1,2,2,2,1,2
14095,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,6,1,4,3,4,3,4,4,3,2,2,2,4,5,4,4,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,48,9,2,2,2,2,1,2,8,2,2,6,0.4116,2,2,2,2,1,2,2,3,2,3,3
14096,27/08/2020,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,6,6,4,4,4,2,4,4,4,2,2,2,4,4,3,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,6,24,2,2,2,2,2,1,1,13,2,1,6,1.6273,2,2,2,2,1,1,2,2,2,1,2
14097,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,4,1,4,3,3,2,2,1,3,3,3,4,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,35,2,2,2,1,2,1,1,15,2,1,6,0.5119,2,2,1,2,1,1,2,1,2,3,3
14098,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,6,6,4,4,4,4,4,4,4,3,2,2,2,1,2,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,6,12,2,2,2,2,2,2,1,13,1,2,6,1.7668,2,2,2,2,2,1,2,2,2,3,3
14099,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,6,4,4,4,2,2,2,2,2,2,1,4,4,4,4,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,59,2,2,2,1,2,2,1,17,2,2,6,1.1376,2,2,1,2,2,1,2,1,1,3,3
14100,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,6,6,4,4,4,2,4,4,2,2,2,1,4,3,3,3,2,2,2,2,2,2,1,1,2,2,2,2,1,2,3,35,2,1,2,1,2,2,1,17,2,2,6,1.5231,1,2,1,2,2,1,2,3,2,3,3
14101,27/08/2020,1,2,1,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,6,2,3,2,3,3,1,2,2,2,1,4,4,4,4,1,2,2,2,2,2,1,2,2,1,2,2,1,1,5,48,2,9,9,1,1,1,1,14,2,2,3,0.5496,9,9,1,1,1,1,2,2,2,1,1
14102,27/08/2020,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,6,1,4,4,4,3,3,3,3,3,2,2,4,5,3,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,35,2,2,2,2,2,1,1,6,2,2,6,0.5434,2,2,2,2,1,1,1,2,2,1,2
14103,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,4,2,4,2,3,3,2,1,4,5,4,4,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,35,2,2,2,1,2,1,1,12,2,1,6,0.4558,2,2,1,2,1,1,2,3,2,3,3
14104,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,3,6,3,4,4,4,4,4,4,4,4,2,2,2,2,3,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,35,2,2,2,1,2,2,2,17,2,2,6,1.5231,2,2,1,2,2,2,2,2,2,3,3
14105,27/08/2020,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,6,1,1,1,1,1,1,1,1,1,1,1,4,3,3,2,2,2,2,2,2,2,2,2,1,2,2,1,3,2,1,59,2,2,2,2,2,2,2,9,1,1,6,1.0739,2,2,2,2,2,2,2,2,2,1,1
14106,27/08/2020,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,6,6,4,4,4,3,4,3,4,3,2,2,4,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,47,2,2,2,1,2,2,2,13,1,2,6,2.6302,2,2,1,2,2,2,2,2,2,3,3
14107,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,4,3,4,3,4,2,2,1,5,5,5,5,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,35,2,2,2,2,2,1,1,2,2,2,6,1.5578,2,2,2,2,1,1,2,2,2,1,1
14108,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,3,1,4,4,2,1,2,1,5,5,4,9,2,2,2,1,2,1,2,1,2,2,2,2,1,2,1,35,2,2,2,2,2,1,1,14,2,2,6,0.6004,2,2,2,2,1,1,2,1,2,3,3
14109,27/08/2020,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,5,3,2,4,4,3,3,2,2,4,4,3,4,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,35,2,2,2,2,1,1,2,10,2,2,1,0.3567,2,2,2,1,1,2,2,1,2,1,1
14110,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,3,4,4,4,4,3,2,1,4,4,5,5,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,35,2,1,2,1,2,2,2,17,2,2,1,1.5231,1,2,1,2,2,2,2,1,2,1,1
14111,27/08/2020,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,3,6,1,1,1,1,1,1,3,1,1,2,1,3,2,5,4,2,2,2,1,2,2,1,2,2,1,2,2,1,2,3,47,2,1,2,1,1,1,1,9,2,1,6,0.5471,1,2,1,1,1,1,2,3,2,9,2
14112,27/08/2020,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,1,5,5,5,5,1,2,2,2,2,2,2,2,2,2,2,2,1,2,4,59,2,2,2,2,1,1,1,15,2,1,6,0.5554,2,2,2,1,1,1,2,2,2,3,3
14113,27/08/2020,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,6,3,4,4,4,4,4,4,4,4,9,1,2,2,3,3,2,2,2,2,2,1,2,2,2,2,2,2,9,9,9,13,2,9,9,9,9,9,9,9,1,1,6,0.8349,9,9,9,9,9,9,2,2,2,1,1
14114,27/08/2020,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,6,6,4,4,4,4,4,4,4,4,1,1,4,1,5,3,2,2,2,2,2,2,2,2,2,2,1,2,3,1,5,35,2,2,2,2,2,2,2,15,2,1,6,0.5119,2,2,2,2,2,2,2,2,2,1,1
14115,27/08/2020,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,4,6,6,1,2,1,1,3,1,2,5,2,1,4,5,4,4,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,35,2,2,2,2,1,1,2,10,2,1,1,0.3567,2,2,2,1,1,2,2,3,2,1,1
14116,27/08/2020,9,9,9,9,9,9,9,9,9,2,2,2,1,2,2,2,2,2,1,2,2,3,6,4,4,4,2,2,4,2,3,2,1,5,4,5,5,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,35,2,1,2,2,1,1,1,14,2,1,6,0.6004,1,2,2,1,1,1,2,1,2,3,3
14117,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,3,2,1,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,48,2,2,2,1,2,1,2,6,2,1,6,0.8709,2,2,1,2,1,2,2,2,2,1,1
14118,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,7,9,9,4,2,2,2,2,2,2,2,2,1,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,35,2,2,2,2,2,1,2,17,2,1,6,1.5231,2,2,2,2,1,2,2,1,2,3,3
14119,27/08/2020,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,3,6,1,4,4,4,3,4,3,4,3,2,2,3,1,3,3,2,2,2,2,2,2,1,1,2,2,2,2,2,9,9,63,2,2,9,1,2,2,1,13,9,2,1,0.4406,2,9,1,2,2,1,2,9,2,1,1
14120,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,4,2,4,4,4,4,2,1,5,4,3,4,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,47,2,2,2,2,2,2,1,13,2,2,6,0.9898,2,2,2,2,2,1,2,2,2,3,3
14121,27/08/2020,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,6,1,2,3,3,3,4,4,4,3,2,2,3,4,3,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,35,2,2,2,2,2,1,2,8,1,2,2,0.7795,2,2,2,2,1,2,2,2,2,1,1
14122,27/08/2020,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,4,6,6,4,4,4,4,4,4,4,4,2,1,2,1,3,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,35,2,2,2,2,2,1,2,6,2,2,1,0.5434,2,2,2,2,1,2,2,2,2,1,1
14123,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,4,2,2,3,2,4,2,1,1,1,4,3,1,2,2,2,2,2,1,1,2,2,2,2,1,2,3,59,2,2,2,1,2,2,2,15,2,1,6,0.5554,2,2,1,2,2,2,2,1,2,3,3
14124,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,1,4,4,3,3,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,35,2,2,2,2,1,1,1,2,2,1,6,1.5578,2,2,2,1,1,1,2,2,2,3,3
14125,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,4,4,4,4,5,2,1,4,4,4,4,2,2,2,2,2,2,1,1,2,2,2,2,1,2,3,47,2,2,2,1,1,2,1,13,2,2,6,0.9898,2,2,1,1,2,1,2,1,2,3,3
14126,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,3,2,1,4,3,3,4,2,2,1,2,2,2,2,1,1,2,2,2,1,2,1,59,1,2,2,1,2,2,2,3,1,1,6,1.6985,2,2,1,2,2,2,2,2,2,3,3
14127,27/08/2020,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,6,4,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,35,2,2,2,2,2,2,1,8,2,2,1,0.3588,2,2,2,2,2,1,2,3,2,1,1
14128,27/08/2020,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,6,6,4,4,4,4,4,4,4,4,2,2,3,3,3,4,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,35,2,2,2,2,2,2,1,6,2,2,1,0.5434,2,2,2,2,2,1,2,2,2,1,1
14129,27/08/2020,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,6,4,4,4,4,4,4,4,4,2,2,3,3,4,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,47,2,2,2,2,2,2,1,9,2,2,3,0.5471,2,2,2,2,2,1,2,2,2,1,1
